mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.045045401559166955,0.05224871077259347,4.324358549680028,0.0,57.0,0.030995057688819036,20268741036.04315,57.0,16.469510690789473,0.20286532236396265,-0.46332688333536504,1.0,0.07065527420645973,28.974999999999998,2.9499999999999997,6.52542372881356,19.25,63.0,0.5861862748861313,0.0,0.10194447636604309,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.10_r0.90
0.04327751896723223,0.05333211347805839,4.154641820854295,0.0,62.0,0.022049956851535372,20231346044.18518,62.0,8.351022820723685,0.20671632594769523,-0.47400771044677437,1.0,0.07075961164665567,37.5,2.9499999999999997,6.52542372881356,19.25,63.0,0.41803693026304245,0.0,0.06481045484542847,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b1.00_wc1.18_wo1.10_r0.90
0.044819505525706425,0.05248641415352682,4.302672530467817,0.0,58.0,0.03223458925882975,20257113548.732292,58.0,14.22301089638158,0.2025142408036933,-0.48392494862314006,1.0,0.07078733215084142,30.5,2.9499999999999997,6.52542372881356,19.25,63.0,0.5426652655005455,0.0,0.09685080498456955,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b1.00_wc1.18_wo1.10_r0.90
0.04363660715275112,0.051328336933217054,4.189114286664108,0.0,50.0,0.007111238108740913,20428143614.300392,50.0,56.92012746710526,0.22178485847360607,-0.3983178642913854,1.0,0.07079453456355979,21.375,2.9499999999999997,6.52542372881356,19.25,63.0,0.43677179887890816,0.0,0.17271557450294495,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.10_r0.90
0.051781657258456924,0.057010051391576305,4.9710390968118645,0.0,53.0,0.01901788181728787,20258137768.715473,53.0,25.691231496710525,0.1841812270570014,-0.4668965348523266,1.0,0.0708604743209916,21.375,2.7,7.129629629629629,19.25,52.5,0.5040773265063763,0.0,0.09282857924699783,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.08_wo1.10_r0.75
0.052217371392863754,0.057490504107088086,5.01286765371492,0.0,55.0,0.02255832486682468,20222556776.683502,55.0,16.394135485197367,0.1802239524456103,-0.4941139601913436,1.0,0.07090151039365872,26.549999999999997,2.7,8.101851851851851,21.875,52.5,0.561937540769577,0.0,0.0613996647298336,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.18_wc1.08_wo1.25_r0.75
0.04789334800797699,0.053881943902402744,4.597761408765791,0.0,56.0,0.028210997581481934,20265067663.69924,56.0,18.59326171875,0.19624147212990953,-0.49102641266076824,1.0,0.07090683937392188,26.549999999999997,2.9499999999999997,6.52542372881356,19.25,52.5,0.6048007905483246,0.0,0.06188720092177391,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.18_wc1.18_wo1.10_r0.75
0.049571158463528775,0.05557924018574087,4.758831212498762,0.0,56.0,0.02739131450653076,20233880430.641045,56.0,14.573689350328948,0.18829566357127303,-0.48234429282283725,1.0,0.07091846849107665,28.974999999999998,2.7,8.101851851851851,21.875,63.0,0.591583713889122,0.0,0.06596317887306213,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.95_wc1.08_wo1.25_r0.90
0.05200549419845165,0.05737488176327025,4.992527443051358,0.0,55.0,0.021516283353169758,20231133554.48132,55.0,18.298817845394737,0.18207560602907633,-0.4904484364153972,1.0,0.070989927382104,25.925,2.7,8.101851851851851,21.875,52.5,0.5543817952275276,0.0,0.07006042450666428,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.08_wo1.25_r0.75
0.04254640731333126,0.05437343344388978,4.084455102079801,0.0005913972854614258,65.0,0.009496662351820204,20226616163.379555,65.0,7.264818050986842,0.21217137567146502,-0.4808323036896531,1.0,0.07101193714138022,44.25,2.9499999999999997,7.415254237288136,21.875,63.0,0.38947388902306557,0.0,0.07286835461854935,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b1.18_wc1.18_wo1.25_r0.90
