mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name
0.09512164192226535,0.10378587217231001,9.131677624537474,0.0,95.0,0.09446746110916138,20520030531.54972,95.0,27.21367701480263,0.3306961601467667,-0.5600280908650563,1.0,0.830722596251844,50.05,5.940000000000001,3.7049999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.70_w1.10_k0.65
0.09571638130815312,0.1008013082692711,9.188772605582699,0.0,95.0,0.045800752109951444,20590781196.668404,95.0,111.16576377467105,0.26965661292741827,-0.47247884289161296,1.0,0.831513262180454,39.325,5.940000000000001,6.27,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.55_w1.10_k1.10
0.09560408341949511,0.10226580386849443,9.17799200827153,0.0,95.0,0.08377114931742351,20358711914.959526,95.0,14.39359066611842,0.2780302612537273,-0.5528977012369626,1.0,0.8332535075833813,39.325,6.0,2.4000000000000004,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.55_w1.00_k0.50
0.09590206389374838,0.10043550073571632,9.206598133799844,0.0,95.0,0.057924111684163414,20464279172.379883,95.0,103.82220394736842,0.2669891713155323,-0.4598576748111441,1.0,0.8334089892961577,40.25,6.0,6.6000000000000005,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b1.15_w1.00_k1.10
0.09516260414460238,0.10160599128809772,9.13560999788183,0.06437796354293823,95.0,0.04006599717670017,21738684791.46047,95.0,174.3367495888158,0.364390632714479,-0.5237070755549862,1.0,0.8336752093905413,35.0,6.6000000000000005,4.56,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b1.00_w1.10_k0.80
0.09572321602568638,0.10497543737497775,9.189428738465892,0.0,95.0,0.07521290911568536,20501578876.221375,95.0,23.89862767269737,0.32977410130248785,-0.5449623729518304,1.0,0.8351251338936327,60.775,5.4,5.280000000000001,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w0.90_k1.10
0.0958389222314165,0.10487923386903333,9.200536534215985,0.0,95.0,0.058630923430124916,20432609168.436527,95.0,18.132509251644738,0.3083534123872457,-0.5572328927870839,1.0,0.8351654830678225,56.0,5.4,4.484999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.70_w1.00_k0.65
0.09554145731237067,0.11232873826518137,9.171979901987584,0.03796428442001343,79.0,0.025183108117845323,20928350601.57662,79.0,41.21930509868421,0.4389978637811901,-0.510723218533257,1.0,0.835322042800917,92.0,5.4,7.59,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b1.15_w1.00_k1.10
0.09566520690695175,0.10509246328640431,9.183859863067369,0.0,95.0,0.11328324344423082,20623730893.636112,95.0,33.63050472861842,0.35308441840052585,-0.5510185580349837,1.0,0.8366271512542078,50.05,6.0,3.8400000000000007,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.70_w1.00_k0.80
0.09563670330037273,0.11139107872093988,9.181123516835783,0.0447884202003479,81.0,0.036098208692338735,20826280620.69274,81.0,29.442665501644736,0.4111114588251296,-0.5404138267109947,1.0,0.8372533489870775,60.775,6.75,2.8499999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.85_w1.25_k0.50
