mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.13033209626687636,0.13462068188713075,12.51188124162013,0.0,95.0,0.13949892255995008,20385315015.22046,95.0,86.73614309210527,0.20819230561624688,-0.47184461835875796,gym_env,0.7988637685775757,0.0,0.287431538105011,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b1.05_wc1.12_wo0.93,25.200000000000003,7.392,29.462400000000002,3.9857142857142858,0.14748188800055143
0.135773077661779,0.14027132045515198,13.034215455530784,0.0,95.0,0.14143436484866673,20236376160.447445,95.0,56.46484888980263,0.18519168534176242,-0.49575501138805417,gym_env,0.5550764724612236,0.0,0.32059723138809204,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b0.97_wc1.06_wo0.93,23.28,6.9959999999999996,29.462400000000002,4.211320754716982,0.1476403459834159
0.13574587445962294,0.1402319029635856,13.031603948123802,0.0,95.0,0.14066466357972887,20266480209.28947,95.0,65.8406095805921,0.1881008144815911,-0.4862096019261051,gym_env,0.5879575163125992,0.0,0.34716227650642395,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b1.05_wc1.06_wo1.08,25.200000000000003,6.9959999999999996,34.214400000000005,4.89056603773585,0.14807544275540477
0.12675870857323682,0.13185346842564824,12.168836023030735,0.0,95.0,0.10363988743888007,20436050974.129467,95.0,58.15214329769737,0.2403461636042502,-0.5239934487722658,gym_env,0.512084387242794,0.0,0.4570367932319641,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.00_wc1.00_wo1.08,29.75,7.5,19.44,2.592,0.1482080103054211
0.12449703355796515,0.1296143538580275,11.951715221564655,0.0,95.0,0.09401013453801473,20416556634.093323,95.0,82.16259765625,0.2542294828328672,-0.5392696994977848,gym_env,0.31672675535082817,0.0,0.651605486869812,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b0.90_wc1.00_wo0.93,31.5,7.5,22.32,2.976,0.14827562187388643
0.1350604066795782,0.1397329772089123,12.965799041239507,0.0,95.0,0.1298164857758416,20404713961.649925,95.0,78.47035875822368,0.1965920673046451,-0.5024159914005082,gym_env,0.6969021335244179,0.0,0.49547070264816284,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo24_b0.90_wc1.06_wo1.08,21.6,6.9959999999999996,25.92,3.7049742710120075,0.14833323141621843
0.1258627388651211,0.13088607590981444,12.082822931051624,0.0,95.0,0.10248541169696385,20410095492.81978,95.0,64.60389597039473,0.24567211828426613,-0.5032821957869301,gym_env,0.3343144371174276,0.0,0.47071754932403564,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc1.00_wo1.08,28.857499999999998,7.5,19.44,2.592,0.14837130973214288
0.12703639953949875,0.13214041664888546,12.19549435579188,0.0,95.0,0.10454450050989787,20439579655.416317,95.0,55.41472553453947,0.23982621504101911,-0.5172123971873118,gym_env,0.5387048721313477,0.0,0.423863023519516,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.05_wc1.00_wo1.16,31.2375,7.5,20.88,2.784,0.1483974639886609
0.127413473658045,0.1325693378616636,12.23169347117232,0.0,95.0,0.10717634359995525,20434690615.558704,95.0,46.958763363486845,0.23775008682291948,-0.5324179108160393,gym_env,0.6317961402237415,0.0,0.39293256402015686,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc1.00_wo0.85,26.775000000000002,7.5,15.299999999999999,2.04,0.14854237757710165
0.13646783859778822,0.14100940841993864,13.100912505387669,0.0,95.0,0.14892769522137111,20237166943.529602,95.0,42.464088199013155,0.1842268650916545,-0.5084763593521746,gym_env,0.6201620697975159,0.0,0.20437535643577576,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b0.97_wc1.06_wo0.85,23.28,6.9959999999999996,26.928,3.8490566037735854,0.14860453099697504
